    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3670303ms] [WARNING] [HMR] Invalid message: {"isTrusted":true}
TypeError: Cannot convert undefined or null to object
    at Object.keys (<anonymous>)
    at extractModulesFromTurbopackMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13631:39)
    at TurbopackHmr.onTurbopackMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13578:32)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13936:30)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52) @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3670303ms] [LOG] [Fast Refresh] done in 178ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3670304ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3670305ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3670306ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3675316ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3675316ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3675390ms] [LOG] [Fast Refresh] done in 18ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3683445ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3683446ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3683760ms] [LOG] [Fast Refresh] done in 17ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3791833ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3792063ms] [LOG] [Fast Refresh] done in 333ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3792081ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/:0
[ 3792101ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3792110ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3792133ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-dom_0npwhxa._.js:1392
[ 3792141ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-dom_0npwhxa._.js:1392
[ 3792158ms] Error: Event handlers cannot be passed to Client Component props.
  <a href=... style={{...}} onMouseEnter={function onMouseEnter} onMouseLeave=... children=...>
                                         ^^^^^^^^^^^^^^^^^^^^^^^
If you need interactivity, consider converting part of this to a Client Component.
    at stringify (<anonymous>:1:18)
    at stringify (<anonymous>:1:18)
    at stringify (<anonymous>:1:18)
    at resolveErrorDev (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-server-dom-turbopack_0uumi-o._.js:1919:105)
    at processFullStringRow (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-server-dom-turbopack_0uumi-o._.js:2434:29)
    at processFullBinaryRow (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-server-dom-turbopack_0uumi-o._.js:2393:9)
    at processBinaryChunk (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-server-dom-turbopack_0uumi-o._.js:2502:221)
    at progress (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_react-server-dom-turbopack_0uumi-o._.js:2689:13)
[ 3798501ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3798628ms] [LOG] [Fast Refresh] done in 227ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3819455ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3819615ms] [LOG] [Fast Refresh] done in 262ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3819717ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3819795ms] [LOG] [Fast Refresh] done in 180ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3831904ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3831954ms] [WARNING] [Fast Refresh] performing full reload because your application had an unrecoverable error @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3832072ms] [LOG] [Fast Refresh] done in 87ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3832204ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 3832351ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3832512ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3964163ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 5020910ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 5021104ms] [LOG] [Fast Refresh] done in 295ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[23933361ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[24967463ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[25080676ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[25459004ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[25501261ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[45025779ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[45025812ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[45025835ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
